ReportingMonth,CustomerID,PodID,OffpeakConsumption,StandardConsumption,PeakConsumption,Block1Consumption,Block2Consumption,Block3Consumption,Block4Consumption,NonTOUConsumption
2023-03-01,8060800008,6009487767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,6309985073,5085513364,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0
2015-12-01,6114229975,6114229136,0.0,0.0,0.0,1860.0,9.0,0.0,0.0,0.0
2023-08-01,5544662514,5544662061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,7492241166,8494108369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,6831776608,1843200000,0.0,0.0,0.0,1200.0,448.0,0.0,0.0,0.0
2016-12-01,7571133953,7364416208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,6177822078,7121493736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,5036568463,5036568001,0.0,0.0,0.0,3740.0,4202.0,0.0,0.0,0.0
2021-11-01,6405787702,5476123851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,6043749225,6043749614,279667.0,331714.0,125738.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,8540459548,5754800000,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0
2024-07-01,8784240858,6293746705,0.0,0.0,0.0,1046.0,0.0,0.0,0.0,0.0
2025-01-01,9790026982,9790026953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,6282740726,5577946786,0.0,0.0,0.0,600.0,60.0,0.0,0.0,0.0
2021-03-01,6443210631,7851783138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,9577200024,1399843034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,8744944695,4375300922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,6082663791,6082663229,0.0,0.0,0.0,898.0,0.0,0.0,0.0,0.0
2016-07-01,5289705769,8843569912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,7695474123,6538240091,0.0,0.0,0.0,3680.0,5491.0,0.0,0.0,0.0
2023-05-01,6964055607,3341268082,25056.0,27890.0,12386.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,5872609201,7215361375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,7023146375,7023146253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,9330540732,7755412275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,6441623088,2111911815,530.0,728.0,264.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,9026762710,8443332573,31134.0,38724.0,14804.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,6105672827,4112320958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,5146815202,5146815766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,8010045189,8010045879,0.0,0.0,0.0,3640.0,1434.0,0.0,0.0,0.0
2022-11-01,7760713081,7760713258,0.0,0.0,0.0,1200.0,696.0,0.0,0.0,0.0
2020-12-01,6111931439,6111931532,0.0,0.0,0.0,10900.0,1265.0,0.0,0.0,0.0
2024-08-01,6553929856,6553929456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,7132271434,7132271826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,9121974975,7149840590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,9111200585,9111200945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,8253564623,8253564486,0.0,0.0,0.0,600.0,334.0,0.0,0.0,0.0
2022-03-01,8095094724,8095094297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,8289570368,3944634072,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0
2024-05-01,8358675657,5405150145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,6103292034,6483346345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,6344008962,7834367414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,6277610038,6277610553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,7643323392,8208756252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,9969706688,9852612826,0.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0
2023-08-01,6464384300,9547355522,0.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0
2023-02-01,9407355490,9407355190,0.0,2902.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,6386317172,2871310000,0.0,0.0,0.0,532.0,0.0,0.0,0.0,0.0
2016-05-01,5187704464,5187704810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,5864984505,5864984795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,5095983078,7060110558,0.0,0.0,0.0,600.0,1621.0,0.0,0.0,0.0
2023-02-01,5505765661,8353707680,4002.0,5644.0,2948.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,6526025271,9117905710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,5778802085,1875210334,18506.0,20022.0,12656.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,5818370813,1034796562,0.0,104812.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,6647556917,5685967109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,5381468560,7371785769,4816.0,4202.0,1640.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,6141286406,6607074191,78104.0,48788.0,18040.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,5388668828,5388668654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,5937325226,5937325365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,6856592267,6895042435,0.0,0.0,0.0,968.0,0.0,0.0,0.0,0.0
2022-05-01,5272284707,5272284303,0.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0
2023-09-01,8018310306,2559807980,0.0,0.0,0.0,600.0,999.0,0.0,0.0,0.0
2024-06-01,7940400075,7940400250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,9633295472,7468094870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,8073208486,8442116087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,7637508297,7158145973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,9190524581,5571400175,0.0,0.0,0.0,600.0,107.0,0.0,0.0,0.0
2024-11-01,6667486609,4246297371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,8179544301,8179544401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,8024160261,5996059010,0.0,0.0,0.0,600.0,506.0,0.0,0.0,0.0
2016-11-01,5237698624,5237698874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,6599714760,0263674044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,7566863962,7566863196,0.0,0.0,0.0,600.0,389.0,0.0,0.0,0.0
2022-02-01,8975943915,3384529617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,7866386059,5793291995,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0
2021-06-01,7190207965,5083342168,0.0,0.0,0.0,1200.0,1344.0,0.0,0.0,0.0
2025-01-01,9376411748,9376411726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,7741363331,5926796558,0.0,0.0,0.0,600.0,158.0,0.0,0.0,0.0
2016-11-01,9855478565,3220936239,0.0,0.0,0.0,600.0,511.0,0.0,0.0,0.0
2016-11-01,5512027947,3165997986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,9122598985,9122598783,0.0,0.0,0.0,600.0,159.0,0.0,0.0,0.0
2016-03-01,8409459937,8409459240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,5148883614,5148883649,0.0,0.0,0.0,1740.0,3806.0,0.0,0.0,0.0
2016-11-01,8230316364,5658539905,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0
2021-06-01,7709834907,1080495149,0.0,0.0,0.0,600.0,1299.0,0.0,0.0,0.0
2020-12-01,5327162134,5327162476,0.0,0.0,0.0,600.0,1328.0,0.0,0.0,0.0
2022-12-01,8831709215,8831709802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,7998419351,8636246580,0.0,20648.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,6187701642,9332032748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,7942868417,9572762092,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,7449680897,7319293634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,7349656000,7890095195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,8749951162,0952333059,0.0,0.0,0.0,1734.0,0.0,0.0,0.0,0.0
2023-01-01,8824666327,8824666177,0.0,0.0,0.0,1992.0,0.0,0.0,0.0,0.0
2023-06-01,7037891230,9038376056,0.0,0.0,0.0,528.0,0.0,0.0,0.0,0.0
2023-10-01,6466210474,8223449843,0.0,0.0,0.0,874.0,0.0,0.0,0.0,0.0
2024-09-01,7719965686,8106968704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,9214308630,5025637956,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0
2024-05-01,6764894033,6764894236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,7629864583,7629864887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,8775694321,8775694574,0.0,15413.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,6085132661,6085132042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,8288740577,8288740991,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0
2021-07-01,7347591367,0737400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,5799247913,5799247794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,7281576826,7082864219,0.0,0.0,0.0,600.0,413.0,0.0,0.0,0.0
2024-10-01,7146008208,9318956818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,6251659284,9185440376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,7329164392,3205663317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,6782851379,9079121073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,7722087926,7722087051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,6237510451,9077822336,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0
2022-10-01,7713783893,4408820547,0.0,0.0,0.0,931.0,0.0,0.0,0.0,0.0
2021-06-01,7741384338,6267470847,0.0,0.0,0.0,1200.0,34.0,0.0,0.0,0.0
2016-03-01,8192032092,9216321046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,7931518125,7931518367,0.0,0.0,0.0,1136.0,0.0,0.0,0.0,0.0
2022-05-01,7539635677,7539635506,0.0,0.0,0.0,600.0,1220.0,0.0,0.0,0.0
2016-09-01,7741269866,9987095890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,5409822208,5409822531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,5196177615,5196177987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,7318398263,9500385770,0.0,0.0,0.0,600.0,631.0,0.0,0.0,0.0
2016-04-01,9521331567,5407220741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,7798864113,8986402062,0.0,0.0,0.0,600.0,20.0,0.0,0.0,0.0
2016-07-01,7403732563,7403732157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,7869532592,7869532501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,9873507997,6812573575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,8451310729,9606160255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,5612917551,9169317009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,8257250940,2710725156,0.0,0.0,0.0,600.0,7.0,0.0,0.0,0.0
2016-12-01,7394695784,3378013029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,6508707414,7440045468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,7587890619,7587890121,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0
2021-09-01,5719336947,8796161899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,7877034082,0072380498,0.0,0.0,0.0,600.0,757.0,0.0,0.0,0.0
2021-05-01,8166406120,5876724601,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0
2024-01-01,9344684273,9344684263,3486.0,3056.0,1361.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,5665703633,8457992626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,7596112504,6784328170,0.0,0.0,0.0,600.0,1232.0,0.0,0.0,0.0
2022-02-01,5799603162,8170479501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,8968640683,8968640438,0.0,0.0,0.0,1180.0,1483.0,0.0,0.0,0.0
2022-11-01,5466435157,5466435840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,7276997810,7006947524,0.0,0.0,0.0,600.0,698.0,0.0,0.0,0.0
2022-06-01,6955574753,8932413293,0.0,0.0,0.0,818.0,0.0,0.0,0.0,0.0
2022-07-01,9757675981,9757675345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,8573522453,9791394962,0.0,0.0,0.0,1200.0,686.0,0.0,0.0,0.0
2016-06-01,6851170808,9084505840,0.0,0.0,0.0,1097.0,237.0,0.0,0.0,0.0
2021-03-01,8555920042,7339828549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,8417092670,8417092197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,5428931561,0256291979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,5514734555,6451531909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,6012282889,6913901763,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0
2021-02-01,5106005359,6522681307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,6303775513,6303775429,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0
2016-02-01,9536399947,9536399306,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0
2025-01-01,8466597689,6160884059,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0
2023-10-01,6048126933,6048126501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,6240397708,8628803673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,6155387001,6155387368,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0
2016-03-01,9843238771,9843238463,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0
2016-03-01,8489335648,9159406494,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0
2022-04-01,7458780883,5199708625,113206.0,93298.0,42190.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,8378388759,9466583174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,5880265749,5880265638,0.0,0.0,0.0,1047.0,0.0,0.0,0.0,0.0
2024-04-01,7625342289,3465281021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,5489685122,7604346464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,8245820629,5393335272,3474.0,4458.0,1436.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,9919788265,5586225572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,9014075796,9014075039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,5413578203,7375039877,0.0,0.0,0.0,1200.0,1668.0,0.0,0.0,0.0
2024-11-01,8797961199,9528614664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,9075716450,6078859451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,8089892282,3698727054,0.0,0.0,0.0,600.0,798.0,0.0,0.0,0.0
2016-03-01,5996460432,0492799595,0.0,0.0,0.0,1740.0,935.0,0.0,0.0,0.0
2016-05-01,8255818517,6204400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,5909120310,6525548009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,9253493922,9253493949,0.0,0.0,0.0,600.0,591.0,0.0,0.0,0.0
2022-08-01,8196766717,5642026661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,5627790925,9920800000,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2023-02-01,9222168178,3795377243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,5443028822,6373537306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,7157001429,8739309352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,5727731833,7354239182,0.0,0.0,0.0,1220.0,220.0,0.0,0.0,0.0
2016-06-01,6346157723,8591168820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,7576963968,5293354209,0.0,16986.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,7829490058,9696987903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,5072603065,5072603369,0.0,0.0,0.0,600.0,468.0,0.0,0.0,0.0
2016-01-01,7712868456,5275998005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,8497391311,5830907628,0.0,0.0,0.0,545.0,0.0,0.0,0.0,0.0
2022-11-01,5228239533,5228239035,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0
2023-12-01,8782425295,4615217410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,5723562363,5723562422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,5222436770,9275017232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,8706750126,8706750829,0.0,0.0,0.0,600.0,406.0,0.0,0.0,0.0
2016-01-01,7673740509,5851816459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,9287040048,9287040211,0.0,0.0,0.0,600.0,27.0,0.0,0.0,0.0
2023-11-01,9121713545,8513609376,0.0,0.0,0.0,1200.0,426.0,0.0,0.0,0.0
2016-10-01,5833166938,5833166668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,8911441095,7569884053,0.0,0.0,0.0,1519.0,0.0,0.0,0.0,0.0
2016-05-01,7297867527,1158986483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,8935360642,8935360071,0.0,0.0,0.0,600.0,247.0,0.0,0.0,0.0
2015-12-01,8356162384,6115148538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,9974659210,8837645280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,6097579973,5485600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,9548684792,9548684243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,8090418585,9420079314,0.0,0.0,0.0,1507.0,0.0,0.0,0.0,0.0
2016-05-01,5333562371,5245206371,0.0,0.0,0.0,600.0,268.0,0.0,0.0,0.0
2022-02-01,9486455577,7719814401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,6293172125,6293172531,0.0,222980.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,9186605023,1873716603,0.0,0.0,0.0,600.0,270.0,0.0,0.0,0.0
2016-07-01,9024933165,0825522231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,7767567791,8049357789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,5348944838,6292699032,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0
2023-01-01,7033193132,7033193262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,6770018759,0745423960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,7718966587,0407052852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,6148999482,6148999819,0.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0
2021-07-01,8426565653,7613445089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,5287419895,7365699893,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0
2021-08-01,9108482633,4320621103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,9969885307,3153790233,0.0,0.0,0.0,1200.0,288.0,0.0,0.0,0.0
2016-10-01,7620029574,9912352277,0.0,0.0,0.0,600.0,373.0,0.0,0.0,0.0
2021-01-01,6897444680,6897444042,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0
2022-11-01,9069272344,9069272783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,5570467695,7973069822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,5300091169,5300091809,0.0,0.0,0.0,2520.0,3094.0,0.0,0.0,0.0
2016-04-01,5653467682,5005834096,0.0,0.0,0.0,1240.0,139.0,0.0,0.0,0.0
2016-07-01,8888353977,8888353647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,5383041060,5383041875,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
2024-02-01,7017573842,9455233758,0.0,0.0,0.0,600.0,143.0,0.0,0.0,0.0
2016-05-01,9857477674,9857477093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,5439480469,2949700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,7066581548,5920435458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,8147661858,9101100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,6318087157,7862303972,0.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0
2023-08-01,9520253336,8625745805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,7686128051,2146052744,0.0,0.0,0.0,600.0,664.0,0.0,0.0,0.0
2024-01-01,8727402790,8727402935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,6989429443,1754970798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,8690266566,8690266540,0.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0
2016-08-01,6818468744,6818468595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,6935783416,6935783886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,8098397323,8098397019,0.0,0.0,0.0,1088.0,0.0,0.0,0.0,0.0
2024-01-01,7716960071,8040017360,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0
2021-09-01,7892835727,9092601084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,6427524413,6780186954,0.0,0.0,0.0,584.0,0.0,0.0,0.0,0.0
2017-01-01,9550784053,9550784815,0.0,0.0,0.0,600.0,1251.0,0.0,0.0,0.0
2021-08-01,7198022342,9764351193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,8830586075,7147777575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,8064540285,3886244550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,8145889209,8339035114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,7987480971,7987480854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,9149973802,2394688710,0.0,0.0,0.0,1820.0,1675.0,0.0,0.0,0.0
2023-04-01,7307574739,6896891264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,9036992365,5013186645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,6452822625,9204603835,0.0,0.0,0.0,600.0,690.0,0.0,0.0,0.0
2021-12-01,6612744855,5332779727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,8235080158,8059508339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,7872135478,7872135809,0.0,0.0,0.0,600.0,3448.0,0.0,0.0,0.0
2016-12-01,7414100050,4694900000,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0
2021-03-01,6377081660,5592149720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,9832618599,9832618827,0.0,0.0,0.0,961.0,0.0,0.0,0.0,0.0
2022-05-01,6535504839,8135539736,0.0,0.0,0.0,600.0,4.0,0.0,0.0,0.0
2016-05-01,8645258299,8645258830,0.0,0.0,0.0,1820.0,589.0,0.0,0.0,0.0
2022-02-01,8646944487,8646944322,0.0,0.0,0.0,600.0,186.0,0.0,0.0,0.0
2016-10-01,6713768518,7532372181,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0
2016-09-01,7337014078,7337014658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,7748694968,7748694437,0.0,22518.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,9837829387,4966375809,0.0,0.0,0.0,600.0,349.0,0.0,0.0,0.0
2022-08-01,7744711892,6303834462,0.0,0.0,0.0,600.0,3820.0,0.0,0.0,0.0
2021-08-01,6936933733,6081190207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,5706018601,5706018159,0.0,0.0,0.0,600.0,1733.0,0.0,0.0,0.0
2024-07-01,6134197041,7893949542,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0
2023-08-01,7089322650,9201896238,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0
2021-10-01,8855237211,8855237000,3280856.0,2204712.0,844904.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,9427610511,4932991316,14.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,9214082426,7061314153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,6549076012,6549076009,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
2022-04-01,6121251130,6121251444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,8884944524,9900846114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,6827074624,5406473070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,6479542160,8723974500,0.0,0.0,0.0,526.0,0.0,0.0,0.0,0.0
